1603,1.216
1604,1.237
1605,1.236
1606,1.2570000000000001
1607,1.25
1608,1.2409999999999999
1609,1.214
1610,1.235
1611,1.239
1612,1.235
1613,1.235
1614,1.227
1615,1.253
1616,1.2209999999999999
1617,1.26
1618,1.229
1619,1.216
1620,1.235
1621,1.218
1622,1.235
1623,1.2309999999999999
1624,1.217
1625,1.252
1626,1.25
1627,1.229
1628,1.226
1629,1.2309999999999999
1630,1.266
1631,1.242
1632,1.216
1633,1.2109999999999999
1634,1.239
1635,1.215
1636,1.242
1637,1.27
1638,1.256
1639,1.216
1640,1.24
1641,1.229
1642,1.227
1643,1.248
1644,1.2309999999999999
1645,1.227
1646,1.2429999999999999
1647,1.222
1648,1.2409999999999999
1649,1.247
1650,1.212
1651,1.232
1652,1.2229999999999999
1653,1.224
1654,1.232
1655,1.255
1656,1.227
1657,1.2429999999999999
1658,1.23
1659,1.234
1660,1.23
1661,1.237
1662,1.247
1663,1.263
1664,1.24
1665,1.244
1666,1.24
1667,1.264
1668,1.2329999999999999
1669,1.239
1670,1.229
1671,1.224
1672,1.227
1673,1.216
1674,1.2209999999999999
1675,1.215
1676,1.246
1677,1.224
1678,1.226
1679,1.213
1680,1.222
1681,1.272
1682,1.234
1683,1.2309999999999999
1684,1.225
1685,1.232
1686,1.251
1687,1.2429999999999999
1688,1.26
1689,1.249
1690,1.234
1691,1.239
1692,1.229
1693,1.224
1694,1.239
1695,1.249
1696,1.238
1697,1.239
1698,1.217
1699,1.2209999999999999
1700,1.232
1701,1.273
1702,1.2229999999999999
1703,1.2309999999999999
1704,1.235
1705,1.251
1706,1.249
1707,1.24
1708,1.228
1709,1.232
1710,1.227
1711,1.224
1712,1.228
1713,1.253
1714,1.266
1715,1.252
1716,1.253
1717,1.2309999999999999
1718,1.222
1719,1.214
1720,1.226
1721,1.229
1722,1.24
1723,1.235
1724,1.2590000000000001
1725,1.239
1726,1.217
1727,1.214
1728,1.239
1729,1.213
1730,1.218
1731,1.22
1732,1.225
1733,1.215
1734,1.237
1735,1.242
1736,1.271
1737,1.216
1738,1.217
1739,1.2329999999999999
1740,1.2429999999999999
1741,1.216
1742,1.251
1743,1.226
1744,1.252
1745,1.2429999999999999
1746,1.226
1747,1.216
1748,1.216
1749,1.2229999999999999
1750,1.263
1751,1.224
1752,1.239
1753,1.238
1754,1.228
1755,1.251
1756,1.249
1757,1.261
1758,1.217
1759,1.235
1760,1.222
1761,1.2309999999999999
1762,1.236
1763,1.246
1764,1.251
1765,1.2570000000000001
1766,1.235
1767,1.2409999999999999
1768,1.222
1769,1.273
1770,1.235
1771,1.2309999999999999
1772,1.2209999999999999
1773,1.224
1774,1.216
1775,1.266
1776,1.237
1777,1.246
1778,1.228
1779,1.235
1780,1.242
1781,1.2109999999999999
1782,1.217
1783,1.242
1784,1.235
1785,1.253
1786,1.235
1787,1.235
1788,1.24
1789,1.2409999999999999
1790,1.266
1791,1.226
1792,1.242
1793,1.227
1794,1.215
1795,1.218
1796,1.216
1797,1.237
1798,1.234
1799,1.252
1800,1.229
1801,1.248
1802,1.2229999999999999
1803,1.227
1804,1.216
1805,1.226
1806,1.2309999999999999
1807,1.238
1808,1.27
1809,1.229
1810,1.214
1811,1.25
1812,1.247
1813,1.232
1814,1.229
1815,1.235
1816,1.255
1817,1.24
1818,1.228
1819,1.237
1820,1.256
1821,1.2309999999999999
1822,1.26
1823,1.247
1824,1.216
1825,1.244
1826,1.242
1827,1.232
1828,1.2409999999999999
1829,1.235
1830,1.239
1831,1.264
1832,1.226
1833,1.2209999999999999
1834,1.25
1835,1.225
1836,1.2209999999999999
1837,1.237
1838,1.263
1839,1.234
1840,1.237
1841,1.2329999999999999
1842,1.272
1843,1.216
1844,1.242
1845,1.2429999999999999
1846,1.224
1847,1.232
1848,1.212
1849,1.227
1850,1.229
1851,1.24
1852,1.246
1853,1.24
1854,1.222
1855,1.245
1856,1.249
1857,1.235
1858,1.23
1859,1.2309999999999999
1860,1.234
1861,1.234
1862,1.23
1863,1.26
1864,1.227
1865,1.23
1866,1.215
1867,1.213
1868,1.235
1869,1.224
1870,1.239
1871,1.238
1872,1.229
1873,1.229
1874,1.24
1875,1.2329999999999999
1876,1.226
1877,1.234
1878,1.273
1879,1.228
1880,1.222
1881,1.2309999999999999
1882,1.237
1883,1.2229999999999999
1884,1.234
1885,1.253
1886,1.224
1887,1.226
1888,1.22
1889,1.2209999999999999
1890,1.229
1891,1.239
1892,1.253
1893,1.224
1894,1.239
1895,1.227
1896,1.2429999999999999
1897,1.2429999999999999
1898,1.239
1899,1.249
1900,1.2429999999999999
1901,1.213
1902,1.225
1903,1.24
1904,1.2329999999999999
1905,1.229
1906,1.2590000000000001
1907,1.2409999999999999
1908,1.239
1909,1.224
1910,1.222
1911,1.232
1912,1.216
1913,1.228
1914,1.2409999999999999
1915,1.215
1916,1.24
1917,1.245
1918,1.271
1919,1.24
1920,1.217
1921,1.236
1922,1.239
1923,1.232
1924,1.2309999999999999
1925,1.251
1926,1.251
1927,1.2329999999999999
1928,1.23
1929,1.232
1930,1.252
1931,1.213
1932,1.2209999999999999
1933,1.246
1934,1.214
1935,1.263
1936,1.238
1937,1.2229999999999999
1938,1.229
1939,1.234
1940,1.258
1941,1.226
1942,1.217
1943,1.216
1944,1.216
1945,1.218
1946,1.2570000000000001
1947,1.251
1948,1.2309999999999999
1949,1.256
1950,1.242
1951,1.217
1952,1.215
1953,1.217
1954,1.235
1955,1.216
1956,1.266
1957,1.252
1958,1.2429999999999999
1959,1.23
1960,1.246
1961,1.242
1962,1.227
1963,1.2429999999999999
1964,1.216
1965,1.216
1966,1.235
1967,1.235
1968,1.2409999999999999
1969,1.235
1970,1.2329999999999999
1971,1.261
1972,1.266
1973,1.234
1974,1.232
1975,1.235
1976,1.222
1977,1.2309999999999999
1978,1.237
1979,1.245
1980,1.248
1981,1.25
1982,1.226
1983,1.244
1984,1.2409999999999999
1985,1.273
1986,1.248
1987,1.2309999999999999
1988,1.2109999999999999
1989,1.24
1990,1.226
1991,1.232
1992,1.216
1993,1.2309999999999999
1994,1.26
1995,1.248
1996,1.2209999999999999
1997,1.228
1998,1.242
1999,1.2409999999999999
2000,1.253
2001,1.255
2002,1.228
2003,1.234
2004,1.229
2005,1.242
2006,1.25
2007,1.214
2008,1.232
2009,1.2409999999999999
2010,1.2229999999999999
2011,1.2229999999999999
2012,1.234
2013,1.235
2014,1.256
2015,1.239
2016,1.232
2017,1.264
2018,1.242
2019,1.249
2020,1.229
2021,1.239
2022,1.229
2023,1.23
2024,1.237
2025,1.245
2026,1.237
2027,1.27
2028,1.2429999999999999
2029,1.272
2030,1.235
2031,1.229
2032,1.235
2033,1.216
2034,1.234
2035,1.24
2036,1.2329999999999999
2037,1.248
2038,1.227
2039,1.227
2040,1.228
2041,1.247
2042,1.235
2043,1.256
2044,1.242
2045,1.225
2046,1.229
2047,1.234
2048,1.248
2049,1.254
2050,1.2309999999999999
2051,1.24
2052,1.229
2053,1.222
2054,1.224
2055,1.22
2056,1.2229999999999999
2057,1.249
2058,1.238
2059,1.2309999999999999
2060,1.2209999999999999
2061,1.239
2062,1.224
2063,1.225
2064,1.23
2065,1.245
2066,1.2429999999999999
2067,1.212
2068,1.227
2069,1.242
2070,1.237
2071,1.246
2072,1.2309999999999999
2073,1.253
2074,1.2309999999999999
2075,1.2429999999999999
2076,1.216
2077,1.2329999999999999
2078,1.215
2079,1.23
2080,1.239
2081,1.229
2082,1.239
2083,1.239
2084,1.24
2085,1.224
2086,1.239
2087,1.26
2088,1.239
2089,1.239
2090,1.226
2091,1.226
2092,1.224
2093,1.213
2094,1.213
2095,1.245
2096,1.2329999999999999
2097,1.229
2098,1.24
2099,1.24
2100,1.246
2101,1.249
2102,1.2409999999999999
2103,1.22
2104,1.222
2105,1.234
2106,1.2329999999999999
2107,1.248
2108,1.24
2109,1.236
2110,1.252
2111,1.215
2112,1.216
2113,1.232
2114,1.2429999999999999
2115,1.239
2116,1.2209999999999999
2117,1.2229999999999999
2118,1.251
2119,1.254
2120,1.23
2121,1.226
2122,1.251
2123,1.235
2124,1.232
2125,1.217
2126,1.224
2127,1.213
2128,1.2309999999999999
2129,1.2209999999999999
2130,1.229
2131,1.2409999999999999
2132,1.242
2133,1.238
2134,1.216
2135,1.214
2136,1.228
2137,1.236
2138,1.222
2139,1.224
2140,1.2309999999999999
2141,1.234
2142,1.251
2143,1.225
2144,1.242
2145,1.2429999999999999
2146,1.271
2147,1.2309999999999999
2148,1.2309999999999999
2149,1.2209999999999999
2150,1.217
2151,1.235
2152,1.24
2153,1.252
2154,1.2429999999999999
2155,1.266
2156,1.242
2157,1.229
2158,1.24
2159,1.214
2160,1.217
2161,1.213
2162,1.263
2163,1.218
2164,1.229
2165,1.2409999999999999
2166,1.235
2167,1.232
2168,1.234
2169,1.261
2170,1.2409999999999999
2171,1.2409999999999999
2172,1.216
2173,1.216
2174,1.226
2175,1.215
2176,1.216
2177,1.236
2178,1.245
2179,1.237
2180,1.25
2181,1.217
2182,1.228
2183,1.234
2184,1.222
2185,1.273
2186,1.227
2187,1.216
2188,1.217
2189,1.229
2190,1.226
2191,1.246
2192,1.26
2193,1.226
2194,1.244
2195,1.2409999999999999
2196,1.229
2197,1.232
2198,1.2309999999999999
2199,1.222
2200,1.253
2201,1.232
2202,1.234
2203,1.2409999999999999
2204,1.244
2205,1.25
2206,1.228
2207,1.229
2208,1.266
2209,1.234
2210,1.235
2211,1.235
2212,1.237
2213,1.256
2214,1.252
2215,1.225
2216,1.242
2217,1.232
2218,1.235
2219,1.229
2220,1.229
2221,1.2209999999999999
2222,1.2229999999999999
2223,1.227
2224,1.23
2225,1.2429999999999999
2226,1.229
2227,1.252
2228,1.237
2229,1.256
2230,1.232
2231,1.2229999999999999
2232,1.227
2233,1.255
2234,1.2309999999999999
2235,1.2329999999999999
2236,1.227
2237,1.232
2238,1.239
2239,1.24
2240,1.2209999999999999
2241,1.249
2242,1.214
2243,1.227
2244,1.235
2245,1.239
2246,1.248
2247,1.264
2248,1.24
2249,1.217
2250,1.2329999999999999
2251,1.234
2252,1.2429999999999999
2253,1.235
2254,1.2309999999999999
2255,1.229
2256,1.247
2257,1.242
2258,1.263
2259,1.2309999999999999
2260,1.2309999999999999
2261,1.224
2262,1.244
2263,1.238
2264,1.234
2265,1.272
2266,1.239
2267,1.228
2268,1.213
2269,1.226
2270,1.216
2271,1.22
2272,1.224
2273,1.242
2274,1.246
2275,1.2429999999999999
2276,1.244
2277,1.2309999999999999
2278,1.237
2279,1.229
2280,1.213
2281,1.2329999999999999
2282,1.216
2283,1.225
2284,1.212
2285,1.24
2286,1.239
2287,1.239
2288,1.232
2289,1.244
2290,1.239
2291,1.225
2292,1.2229999999999999
2293,1.224
2294,1.23
2295,1.249
2296,1.245
2297,1.215
2298,1.252
2299,1.24
2300,1.225
2301,1.2329999999999999
2302,1.216
2303,1.245
2304,1.273
2305,1.2309999999999999
2306,1.23
2307,1.224
2308,1.251
2309,1.248
2310,1.253
2311,1.252
2312,1.239
2313,1.236
2314,1.24
2315,1.239
2316,1.213
2317,1.215
2318,1.2329999999999999
2319,1.222
2320,1.224
2321,1.253
2322,1.254
2323,1.239
2324,1.2329999999999999
2325,1.239
2326,1.239
2327,1.23
2328,1.246
2329,1.226
2330,1.239
2331,1.226
2332,1.235
2333,1.251
2334,1.2590000000000001
2335,1.2209999999999999
2336,1.242
2337,1.234
2338,1.255
2339,1.229
2340,1.217
2341,1.216
2342,1.22
2343,1.2409999999999999
2344,1.218
2345,1.266
2346,1.2309999999999999
2347,1.2309999999999999
2348,1.2429999999999999
2349,1.2209999999999999
2350,1.271
2351,1.234
2352,1.213
2353,1.235
2354,1.2429999999999999
2355,1.216
2356,1.232
2357,1.251
2358,1.235
2359,1.24
2360,1.244
2361,1.249
2362,1.242
2363,1.2429999999999999
2364,1.252
2365,1.216
2366,1.2309999999999999
2367,1.224
2368,1.229
2369,1.263
2370,1.232
2371,1.237
2372,1.229
2373,1.258
2374,1.225
2375,1.2409999999999999
2376,1.254
2377,1.2409999999999999
2378,1.214
2379,1.2309999999999999
2380,1.236
2381,1.232
2382,1.214
2383,1.261
2384,1.2570000000000001
2385,1.226
2386,1.236
2387,1.236
2388,1.228
2389,1.242
2390,1.242
2391,1.245
2392,1.222
2393,1.216
2394,1.2209999999999999
2395,1.24
2396,1.237
2397,1.218
2398,1.273
2399,1.228
2400,1.246
2401,1.226
2402,1.239
2403,1.238
2404,1.242
2405,1.232
2406,1.235
2407,1.217
2408,1.216
2409,1.2409999999999999
2410,1.227
2411,1.235
2412,1.2409999999999999
2413,1.253
2414,1.229
2415,1.236
2416,1.234
2417,1.266
2418,1.234
2419,1.226
2420,1.235
2421,1.215
2422,1.234
2423,1.2309999999999999
2424,1.216
2425,1.237
2426,1.2209999999999999
2427,1.25
2428,1.25
2429,1.229
2430,1.256
2431,1.248
2432,1.252
2433,1.227
2434,1.229
2435,1.235
2436,1.248
2437,1.222
2438,1.239
2439,1.24
2440,1.242
2441,1.232
2442,1.229
2443,1.23
2444,1.214
2445,1.232
2446,1.2109999999999999
2447,1.234
2448,1.27
2449,1.2309999999999999
2450,1.2309999999999999
2451,1.255
2452,1.234
2453,1.239
2454,1.254
2455,1.25
2456,1.2209999999999999
2457,1.2329999999999999
2458,1.244
2459,1.227
2460,1.229
2461,1.224
2462,1.242
2463,1.247
2464,1.238
2465,1.264
2466,1.24
2467,1.242
2468,1.242
2469,1.2429999999999999
2470,1.248
2471,1.2209999999999999
2472,1.2229999999999999
2473,1.2229999999999999
2474,1.24
2475,1.2229999999999999
2476,1.237
2477,1.238
2478,1.247
2479,1.263
2480,1.244
2481,1.272
2482,1.2309999999999999
2483,1.232
2484,1.247
2485,1.227
2486,1.239
2487,1.215
2488,1.239
2489,1.227
2490,1.236
2491,1.244
2492,1.234
2493,1.242
2494,1.222
2495,1.249
2496,1.246
2497,1.216
2498,1.229
2499,1.235
2500,1.251
2501,1.2329999999999999
2502,1.25
2503,1.232
2504,1.25
2505,1.239
2506,1.23
2507,1.235
2508,1.225
2509,1.213
2510,1.26
2511,1.242
2512,1.238
2513,1.249
2514,1.24
2515,1.224
2516,1.232
2517,1.252
2518,1.2690000000000001
2519,1.245
2520,1.2329999999999999
2521,1.228
2522,1.224
2523,1.2329999999999999
2524,1.251
2525,1.22
2526,1.273
2527,1.253
2528,1.239
2529,1.23
2530,1.239
2531,1.251
2532,1.248
2533,1.213
2534,1.229
2535,1.226
2536,1.245
2537,1.2229999999999999
2538,1.266
2539,1.24
2540,1.229
2541,1.237
2542,1.2329999999999999
2543,1.253
2544,1.239
2545,1.254
2546,1.222
2547,1.249
2548,1.225
2549,1.215
2550,1.2309999999999999
2551,1.23
2552,1.235
2553,1.247
2554,1.254
2555,1.234
2556,1.24
2557,1.234
2558,1.217
2559,1.2209999999999999
2560,1.216
2561,1.226
2562,1.232
2563,1.2409999999999999
